0	gene	DN	DN	DN	ctrl	ctrl	ctrl
9017	ZCCHC24	12.02004237	12.43816807	11.68720069	10.42206477	10.59068061	11.43342896
9038	ZFYVE26	9.580258567	9.796526375	9.205548911	8.673839056	8.805421446	8.695576306
9042	ZHX3	9.977279923	9.649076503	9.41806342	8.493855449	8.160879862	9.030115331
9044	ZIC2	8.742477867	8.814902851	8.273562512	7.427103287	7.317412614	6.088523257
9045	ZIC3	6.201633861	4.177917792	6.366322214	3.392317423	4.145677455	3.307428525
9050	ZKSCAN7	7.978424465	7.653919873	7.6395216	7.128252152	6.834154981	6.321928095
9053	ZMIZ2	8.417852515	7.981281854	7.795715007	6.917670434	7.229780167	6.925999419
9058	ZMYND10	8.258801557	7.750204509	6.883865155	6.364572432	6.345183447	6.58044702
9062	ZNF101	8.665158234	9.054061594	8.545929769	6.841721581	7.089053172	7.017365205
9089	ZNF197	7.951576139	7.386724741	8.91094248	6.413627929	6.449561375	6.720415285
9092	ZNF202	8.966937979	9.281002696	8.919459269	7.340740281	7.651769271	7.294620749
9094	ZNF205	9.517866195	9.46760555	9.431079674	8.658925511	8.188836073	8.976420921
9098	ZNF212	11.11015702	10.37460482	10.58880831	10.0175044	9.959132577	9.764374024
9106	ZNF248	9.285864547	9.64385619	8.904183003	8.359310317	8.613973587	8.608069968
9110	ZNF259P1	6.439623138	7.296457407	6.400879436	6.091699834	5.54225805	5.719731057
9126	ZNF324	10.02873489	10.42836017	9.780047576	9.46311562	9.160879862	9.366759328
9135	ZNF391	5.862947248	5.935459748	5.832890014	4.112700133	4.716990894	4.689299161
9144	ZNF460	8.666756592	9.008428622	8.2644426	7.474111514	4.459431619	4.078951341
9147	ZNF500	10.0826813	9.225930411	9.150508905	8.721441019	8.068509595	8.716133525
9164	ZNF674	10.23577492	10.00393949	9.411934625	6.906890596	8.295998462	6.925999419
9166	ZNF7	9.689299161	10.69722823	10.42006548	9.288866074	9.449561375	9.476746204
9167	ZNF710	10.23912113	10.03397354	9.700613109	8.627169061	8.880195729	8.342963574
9172	ZNF780A	7.503825738	8.232660757	7.725877459	4.232660757	7.090641752	5.485426827
9185	ZNHIT1	12.07286951	11.82904879	12.01349715	11.09242682	11.1711768	11.39713981
9187	ZNRF4	10.08759544	9.09117089	10.30856657	7.125155131	8.97441459	7.903881846
9192	ZSCAN12	9.120108249	9.220257393	8.706150628	7.568336182	7.334049768	6.575917361
9195	ZSWIM8	11.13891172	11.41050435	9.339850003	8.14822234	8.845490051	8.845803646
